Inter Arival Time,CPU Burst time
3.756118,17.522692
0.525151,2.074890
2.168767,5.341100
1.746198,6.907163
0.243979,1.434118
0.402654,6.228307
0.589885,13.540671
0.021333,1.170903
0.409373,19.177551
1.111410,4.691385
0.354752,0.938766
1.340272,9.584454
0.090530,10.798347
0.966284,12.487345
0.594410,12.025775
0.281360,11.503436
0.739257,6.922625
0.387191,11.833928
0.489013,17.066135
0.064965,7.932900
0.077899,12.111056
0.345162,9.587172
1.263610,13.738165
0.619991,18.932148
0.437217,17.339054
1.708032,6.941760
0.089994,8.858114
0.190729,16.545843
0.017280,4.135195
0.794726,10.693320
0.213077,4.127405
2.208337,5.709436
0.593217,15.775083
0.131005,3.313754
0.443001,16.284456
0.575581,11.341473
0.867927,5.407861
3.068785,14.047239
0.043590,11.686718
0.432300,12.061742
0.795548,16.602922
0.051061,7.303593
1.297927,15.529715
1.647570,5.117497
0.016850,12.882624

Inter Arival Time,CPU Burst time
0.000000,15.712006
0.820474,2.302377
0.194083,13.767884
2.040445,6.223301
0.660556,12.840160
0.711148,1.706507
0.881342,5.720142
2.433427,7.300755
0.733138,12.789411
2.038137,15.543616

Inter Arival Time,CPU Burst time
0.000000,12.318329
0.783545,4.267018
2.103661,0.840540
0.047400,14.896415
1.175078,17.015162
0.140060,9.078613
0.130931,16.560144
0.435198,0.282321
1.040199,7.814878
1.697435,19.851339
1.038159,13.853536
0.279741,9.485393
1.538702,17.263824
1.080812,16.159847
2.585726,4.229603
0.355962,8.474481
0.189416,3.143842
0.450797,18.987204
1.613122,11.814702
0.364957,10.159369
0.817490,11.268831
0.038798,6.374526
0.937785,12.179801
1.099950,14.895753
0.000221,10.318994
0.304625,7.075889
1.566992,9.865778
0.188610,8.464812
1.031350,3.346775
1.464133,8.635521
0.970577,18.633736
0.156016,4.124309
2.419969,9.851501
1.860332,5.761961
2.484640,16.995131
0.228015,10.496067
0.883718,15.159314
0.170106,16.092936
1.002390,3.527440
0.598783,7.333794
0.367639,5.735781
0.327769,18.018963
0.248303,10.970965
1.126289,2.731161
0.334170,11.108436
0.564966,1.894117
0.719175,8.476685
1.200756,11.519751
0.087243,9.129937
0.146031,19.994389

Inter Arival Time,CPU Burst time
0.000000,0.754732
2.158404,7.012716
0.460780,14.983913
6.974525,5.998328
0.568034,12.658046
0.497707,18.701031
0.018554,17.996344
1.406435,12.121696
0.170528,19.645426
0.889470,13.313972
0.040949,16.562586
0.016047,2.635559
0.233769,7.286564
0.192583,16.422165
0.131519,17.234737
0.081482,15.133984
0.105895,0.743355
2.231378,10.604385
0.240279,2.164499
0.186111,7.059125
0.299522,8.760263
1.244610,14.453979
1.085077,10.659551
1.112217,3.620083
0.663017,14.792236
0.166352,9.501628
0.566010,16.614775
0.499383,7.184807
1.634180,8.632795
1.712612,1.435679
1.226143,2.041049
0.188104,3.857004
1.971373,18.716360
0.324187,18.511671
3.121559,11.064102
1.278031,15.703404
0.008775,11.330954
0.677442,6.580973
2.306888,16.733061
0.673152,12.295481
0.551109,7.135110
2.409048,2.880118
1.673765,13.934295
0.686585,7.651224
2.052606,13.671896
0.788798,8.434623
0.241190,5.656564
0.486740,18.497349
1.520093,6.753016
0.161935,5.253785
0.115522,2.579816
3.038538,17.641485
0.363004,11.114573
1.555100,15.901273
0.935405,14.423512
0.891883,19.372931
2.551347,9.993861
2.183046,5.308508
1.627331,12.317972
0.433815,6.495246
1.205511,2.046634
0.292308,1.702813
0.953979,7.221496
4.599838,12.076122
0.358432,17.209181
0.143246,11.791630
0.010560,18.287096
0.751410,13.699765
0.754748,13.655571
0.733766,17.249304
0.906341,17.797791
0.184936,9.637707
0.942563,18.875280
0.291213,11.719809
0.580340,7.905946
0.093434,17.183121
0.697809,13.144923
0.057267,17.655779
3.997236,19.086096
0.720230,14.340930
0.204801,7.061808
1.181972,16.084272
1.318671,15.565675
0.714887,14.750574
0.774124,19.385077
0.510760,17.300331
0.151767,8.622111
1.058583,4.974520
0.981056,1.884252
0.180609,18.690645
0.714258,14.909383
0.231007,19.742779
0.909413,14.759702
0.139293,8.420724
0.367685,7.130457
1.979573,10.141073
0.342971,8.894216
1.166957,19.541170
1.500405,16.009382
0.335987,13.681136

Inter Arival Time,CPU Burst time
0.000000,12.652864
1.074522,18.082199
2.039606,12.167253
1.094962,3.116582
0.229573,18.564018
0.586789,1.498080
2.933472,3.274745
2.155672,16.589113
0.092400,15.857059
0.148160,8.730048

Inter Arival Time,CPU Burst time
0.000000,19.554068
0.134510,10.388964
0.807230,19.623573
1.721861,12.209683
0.494416,13.227628
0.041435,19.413269
3.091274,14.713800
0.345970,10.267506
0.197824,1.651358
0.044202,3.893247
0.638604,15.528444
0.560833,13.826879
2.306244,2.105694
1.092368,0.691818
1.252769,6.475019
3.359608,11.149652
1.198986,18.176043
2.564259,14.950021
0.116504,5.112373
1.027137,9.997250
0.086598,6.347023
0.753808,19.247972
2.935831,3.560279
0.742717,17.470209
1.344664,8.649776
2.685044,15.771314
1.565630,12.777219
0.734063,6.170009
0.295457,16.305708
1.069626,0.596259
1.972694,7.555896
0.532150,8.809813
1.249520,13.284527
1.671116,3.531556
0.083501,10.919538
0.390844,16.736900
0.146908,2.939324
0.224033,18.327385
1.123851,5.500353
0.235817,11.711241
0.345944,17.161049
0.983037,18.328350
0.699248,17.080746
1.491818,4.821181
0.401421,11.360186
1.305941,16.167179
0.055672,17.163351
1.390724,4.648021
0.649247,8.736827
0.893981,8.844777

Inter Arival Time,CPU Burst time
0.000000,7.815177
3.764270,2.925619
0.057206,3.536848
1.544250,13.061064
0.157702,8.572127
1.698052,8.710973
0.458907,5.791156
1.251339,1.681964
1.241798,13.023394
1.837922,6.841205
0.499972,17.633648
0.263953,16.328831
0.445424,11.389900
1.264549,0.097544
3.148821,18.562172
0.349534,16.749727
1.142837,14.562203
0.016320,5.264427
0.099823,3.943875
0.087390,15.180223
0.468652,1.985377
1.636783,5.154574
0.944505,9.612717
1.073318,13.552913
2.026084,10.018584
3.924535,14.766153
0.960616,15.753396
0.589157,0.462378
1.029431,16.741409
3.574070,8.000441
0.267586,14.659343
1.437361,1.680930
0.774091,4.425514
1.057528,7.320597
0.871043,5.270848
2.078751,0.885391
1.013747,6.392015
1.197184,15.032758
0.222791,12.876504
0.845532,18.640841
1.932403,8.979789
0.399888,10.547321
1.440942,4.501980
0.596873,11.876480
2.777161,11.569621
0.006127,16.546970
1.166377,4.627090
0.092729,15.450509
0.792580,5.173259
1.976158,17.421993
0.649607,5.271925
0.088378,17.700331
0.539152,4.347350
0.451457,7.668672
0.149384,1.318760
1.153530,0.118943
0.663641,19.716509
0.628561,15.031734
1.556040,1.675963
1.062890,5.461878
0.411999,6.785135
2.297718,19.474548
0.560968,0.236751
0.292630,0.464829
1.307314,17.696163
0.111617,15.854115
1.907508,16.194206
0.388951,14.632030
3.607366,6.287536
2.162124,17.765409
0.966637,8.610214
0.111755,17.904844
0.876153,8.550617
0.435603,12.545211
0.670653,19.844793
0.104916,3.472165
1.104001,0.015939
1.914734,18.042152
4.367740,17.871771
0.077535,5.662699
0.250461,16.393803
2.578521,18.536022
0.462915,15.071261
0.417870,13.129565
2.688464,15.468753
0.607347,8.965094
1.589666,8.779327
1.068445,12.405690
0.143244,19.806517
1.395979,7.556525
0.017542,2.957991
0.595150,6.281238
1.905543,13.975402
1.531482,3.226619
0.523566,2.830373
0.810780,7.415105
0.039516,10.406132
1.211999,11.812184
1.294937,19.119179
1.397829,6.836191

Inter Arival Time,CPU Burst time
0.000000,19.989969
1.334232,4.316957
0.775948,1.059144
0.568783,0.576679
0.506593,14.932477
0.423073,1.990186
0.313963,11.639772
1.683560,16.789907
0.937716,9.922542
0.432965,3.074297

Inter Arival Time,CPU Burst time
0.000000,6.590753
0.245983,16.339766
0.276464,8.173997
0.932456,19.247679
0.108759,19.197304
0.628544,19.406067
0.357991,12.488939
1.397279,19.903831
0.267250,14.989378
0.343376,17.416252
0.397564,6.696716
0.156518,17.447866
0.047104,6.236246
0.237805,4.482312
0.788770,17.688337
1.126818,2.846782
1.541780,2.118149
0.041476,19.447399
0.664263,7.057360
0.067423,8.230176
1.162260,9.361528
0.962708,0.235348
2.379804,12.580710
4.961223,17.159185
0.971408,14.325704
0.316332,1.008276
2.972673,11.676857
0.080286,0.101274
0.110149,14.222368
1.473053,7.000260
0.518218,11.063934
0.708469,16.189795
0.416805,9.033590
0.246022,3.474230
0.217419,14.332273
0.535689,2.345615
1.688831,19.340647
2.047218,5.544268
0.517325,2.720143
2.000866,19.491446
0.159772,17.278893
3.687619,18.068264
0.803335,18.955864
0.095936,6.868852
0.417097,2.753124
0.366003,5.088939
0.369763,3.716155
2.749152,6.999143
0.450150,16.915928
0.646809,8.840696

Inter Arival Time,CPU Burst time
0.000000,5.005033
0.829011,18.993570
0.266745,12.223916
0.832194,0.314470
0.431401,4.698884
1.310460,8.913729
0.229708,3.864727
0.175740,11.532916
0.285941,16.681564
0.857057,10.772363
1.308741,19.101965
2.574895,0.432540
4.357921,6.072964
1.328803,4.317631
0.296194,0.493695
0.653452,19.189556
1.291050,19.132736
0.095188,0.815192
0.565849,6.884092
2.873011,4.347711
0.546117,6.522671
0.410803,7.477384
0.655052,10.037251
0.050704,5.412629
1.090685,7.497579
0.211592,12.121107
1.108594,17.707321
0.465649,6.854736
1.665693,17.848621
0.582208,18.652245
0.086472,1.576396
0.114137,3.841046
3.338167,16.024927
1.457330,12.065784
1.927604,5.785899
0.197573,14.491995
0.485363,9.674934
2.317554,2.695967
0.014449,0.979677
0.902695,6.431001
0.858238,4.293589
0.075100,15.076800
2.301677,11.105755
2.336946,5.781194
0.803488,13.103904
1.506352,7.296694
0.309164,2.275239
0.585311,15.389431
0.088773,15.793978
0.986697,1.209184
2.537811,3.868709
0.241939,13.888446
0.389748,17.670557
0.187214,13.255830
0.069825,4.693010
0.015736,7.127490
0.799897,18.238939
2.204915,10.987508
0.760826,4.135827
0.176164,18.299070
0.148463,1.202141
1.273560,11.920030
1.749192,16.733505
1.006438,1.777546
0.467735,14.764675
1.901249,14.107359
0.070729,18.687910
0.916702,12.177029
0.200931,4.580217
1.303100,15.008700
0.768503,5.119688
2.236283,18.259825
1.783930,4.340481
0.771299,12.703321
0.858350,6.016036
0.597537,5.716039
1.019004,16.598156
0.125735,10.695557
0.405522,4.945530
0.472085,5.859143
0.014550,15.459833
0.001631,18.343590
0.346113,7.962306
0.642309,10.506208
0.466535,15.953477
1.288113,1.815749
2.924275,7.651099
5.566429,4.431791
0.511452,9.322907
0.154550,0.467888
0.265278,8.137503
1.173632,2.557119
1.440420,3.819996
0.411464,18.067320
0.824802,5.725779
1.627762,8.475732
2.824708,3.892964
1.075839,15.333354
0.522883,17.339941
1.230921,4.397792

Inter Arival Time,CPU Burst time
0.000000,7.099463
0.395721,10.307148
1.283982,19.662289
0.244271,7.715444
0.934071,0.952070
1.448755,2.069468
0.949249,19.551178
0.313428,6.492096
1.066101,13.399085
0.903740,16.777832

Inter Arival Time,CPU Burst time
0.000000,3.870459
1.606624,12.515996
0.535668,16.987413
2.106032,6.628564
1.609832,15.480631
2.058618,9.785862
0.990812,0.744248
1.169715,9.980516
0.302740,18.895290
0.717098,1.607610
0.162260,18.489262
0.387344,1.898300
0.167663,11.293173
0.234074,9.166107
1.728364,10.105810
0.405003,15.825202
0.358306,17.348948
0.874417,5.680922
0.332870,10.774691
0.485288,18.333879
1.162155,14.861182
0.901322,13.679917
0.248055,14.327943
1.697903,10.380350
0.413688,13.422865
0.511754,10.226723
0.518099,5.564203
0.500386,8.823988
0.170890,7.950172
0.105860,0.407960
0.102205,11.328680
0.208620,12.032252
0.834880,4.574359
0.121372,3.013987
0.264620,10.022660
2.696536,1.604371
1.409614,9.467607
0.268847,0.489271
1.661664,18.944721
0.609677,17.018782
0.480580,2.857581
1.015226,4.279714
0.864803,19.370527
0.422768,5.279160
1.004902,11.093797
1.257369,5.376683
2.110567,1.920282
0.138696,11.100102
1.124615,15.122110
0.348494,1.843691

Inter Arival Time,CPU Burst time
0.000000,12.191561
1.044758,5.068668
2.441781,10.956875
1.849102,17.557390
0.803651,0.846997
1.033915,9.174547
0.041709,11.918852
0.111214,11.428971
0.338921,10.409067
1.646345,4.674756
0.826754,10.652210
0.124790,14.613459
0.116107,0.720780
1.381651,8.673405
0.059116,12.503478
1.067164,1.596316
1.449033,13.913372
1.098729,6.434246
1.412401,9.811645
1.611304,13.823164
0.629276,11.102970
1.897581,9.840712
1.889572,0.891756
2.756250,17.271692
0.570776,5.123838
2.329259,0.049252
0.237182,19.599180
0.310363,13.582733
4.132458,19.685072
2.181675,19.170998
0.495161,9.134880
3.259410,16.883587
1.880866,7.432297
1.796147,7.918499
0.148219,7.309469
2.440371,7.902583
0.082656,4.739373
0.119673,1.434261
1.267261,19.012978
0.066842,16.931952
1.575587,0.652403
0.163572,19.912865
4.372115,11.643914
0.393302,0.571542
0.568288,15.751736
0.012911,3.517534
1.409047,0.509853
3.906964,7.934868
0.923434,3.718953
0.232293,5.186091
0.595174,17.595030
0.423916,9.440861
2.147587,10.831968
0.609171,7.965532
0.708682,9.581076
1.406825,13.981761
0.669979,1.878688
0.364165,10.485061
0.391303,7.390222
0.592622,4.851588
1.850597,10.799143
0.871075,8.028573
0.570054,8.770243
0.225374,19.251144
0.470796,11.816808
1.505496,3.517618
0.753668,17.525911
0.433912,11.746241
0.872419,3.833601
0.014470,18.202826
0.399315,4.609256
0.495486,3.648155
1.125647,6.079211
0.347140,0.010547
0.395242,5.189820
1.414068,16.611391
0.223777,13.231256
1.460830,7.297958
2.301382,0.603405
1.116266,14.490695
0.476334,10.986340
0.104848,1.832051
0.854119,10.966792
0.387193,16.870129
0.301017,13.290063
0.282770,8.215070
0.110919,7.257539
0.522212,4.387263
0.405141,5.996442
1.514419,6.806184
0.580965,9.259944
1.766535,7.175224
2.082603,8.057539
0.323372,4.492701
0.836804,1.022285
0.052120,1.081158
0.510032,16.991709
1.926165,0.520874
0.921377,16.491501
0.139727,2.758894

Inter Arival Time,CPU Burst time
0.000000,4.308749
2.412603,6.430460
0.511584,18.419647
4.781496,4.996403
0.367566,7.165953
0.194538,2.361568
0.588382,7.667280
1.242536,16.476017
1.172815,17.168720
0.387962,0.778399

Inter Arival Time,CPU Burst time
0.000000,1.040426
2.186487,8.567585
0.902318,5.637219
1.072050,13.856755
0.706862,11.581120
0.338468,19.935730
3.429559,18.785473
0.150768,9.789270
1.612502,12.480124
1.383250,15.496341
0.674230,9.890407
0.015568,5.902383
1.543292,15.918791
1.316905,3.280913
0.981026,11.904304
0.743049,8.184283
0.434973,11.757622
0.177168,1.056390
0.139506,3.597084
0.293428,7.257718
0.275812,9.169466
1.022435,15.825319
0.921825,4.393492
1.270202,11.941792
0.169927,10.628927
0.988990,7.063676
3.649195,7.128277
0.433327,4.791957
1.881254,18.324417
0.907111,10.544688
0.670444,17.585190
0.065612,3.173450
0.761028,15.480841
1.553354,6.737652
0.047153,19.142984
0.356941,14.256126
0.877869,1.188819
0.684945,16.267389
1.275967,15.696036
0.890368,2.455928
1.151085,15.647314
0.742284,6.844296
1.974541,2.485664
0.541529,5.822660
3.205234,19.709124
0.200388,11.038800
0.145302,15.096321
0.341564,6.637123
0.636949,18.442089
0.402294,9.655086

Inter Arival Time,CPU Burst time
0.000000,19.427368
0.266434,11.190790
0.888329,19.668961
0.125480,4.881841
1.407613,7.043192
0.806008,9.415853
0.468647,10.099175
0.798728,11.367638
0.383518,14.129425
0.037778,8.762209
0.502425,2.230440
0.356382,8.819336
0.262945,15.627279
1.426535,3.031514
1.854163,14.602508
0.404987,4.348588
0.354479,8.660027
0.252297,2.255817
0.875881,13.179936
1.030220,13.222613
4.491680,16.069498
2.025191,12.739193
1.176101,11.635573
1.582860,19.796968
1.243770,3.364454
0.848622,17.865320
1.273716,2.562368
1.095782,0.969662
0.094830,11.486542
1.608917,1.320419
1.189091,17.339975
1.260558,0.118924
1.203821,1.208384
2.130461,14.328988
0.329252,9.512399
0.973852,14.611448
1.276041,10.190066
1.000821,11.750570
2.393305,11.457472
0.549181,7.590638
0.299563,0.106714
1.298858,0.416820
2.013657,12.140615
2.668308,0.858730
1.707033,5.387659
2.216381,9.716206
1.991965,7.848156
0.709679,8.727634
0.792145,12.209871
1.878125,3.444860
2.451562,10.608223
0.102187,7.304166
3.219879,5.406950
0.048369,2.623930
0.170472,10.602274
0.671828,11.686348
0.624564,15.670527
0.502190,13.378071
0.940065,13.489651
0.339838,11.438297
0.057724,16.415951
2.851276,1.604943
1.545287,10.989634
0.660343,13.320646
1.832452,13.389200
0.176354,4.921775
1.609855,14.821816
0.492098,4.795713
4.466825,11.280678
0.991479,17.093189
2.362409,17.634211
0.823205,12.591940
0.407544,0.882705
1.208832,1.115878
0.330362,0.206811
0.465607,13.249666
0.184905,13.708679
0.297361,0.886868
1.448335,5.187187
0.341897,7.897819
0.073792,10.973022
0.444687,2.573810
1.238608,5.045536
0.998256,6.023604
0.202905,14.789166
1.858636,18.209166
0.476079,11.896330
0.616000,5.728115
0.447855,16.771116
1.072228,7.151392
0.163765,19.398169
3.907121,13.600689
0.422528,15.255667
0.322379,17.805162
3.808199,8.695071
1.254584,19.019241
0.016688,18.522573
2.529511,5.462930
1.723442,8.962575
0.554478,19.894323

Inter Arival Time,CPU Burst time
0.000000,11.435880
6.267021,2.454168
0.086430,17.080297
1.480188,2.157771
0.721274,13.240332
0.100527,12.516557
1.536311,5.609864
1.084173,16.265139
0.268917,10.742659
0.820248,14.528299

Inter Arival Time,CPU Burst time
0.000000,18.223013
0.641378,14.605225
1.485224,14.348201
0.575706,1.089982
0.235555,7.674107
1.210486,10.172676
1.642538,6.818489
0.089128,19.607201
0.416848,16.182350
0.664527,9.357073
1.739798,1.333707
1.243989,0.056376
2.464260,0.490444
1.374709,7.494990
0.564135,13.883296
1.233275,10.460069
0.501930,16.356253
1.373141,16.634434
0.624988,16.310537
0.120738,6.506186
1.613056,3.684557
0.181536,7.853503
0.643981,14.972528
0.985961,3.684563
0.583774,17.750128
0.427516,14.665087
0.046843,18.805372
0.306364,0.784364
0.035797,19.778820
0.881858,10.671945
0.381039,14.105186
2.870932,5.768425
0.647950,6.197308
2.118695,1.165891
2.075946,0.127277
0.958027,6.492489
1.657384,4.350940
0.332198,14.314880
0.034365,1.806696
0.105341,10.478344
0.022362,11.041080
1.357835,18.640661
0.708529,19.864893
0.029123,9.142269
0.017929,7.704379
0.009287,13.305829
2.402145,0.946228
0.047345,12.271002
1.029397,1.477115
0.397661,9.651381

Inter Arival Time,CPU Burst time
0.000000,6.593360
1.695489,7.290407
1.464408,18.447161
0.500697,12.094611
3.096784,3.239314
3.479817,9.725195
1.226128,8.114396
4.802576,1.346699
0.445356,17.902161
0.305774,12.621390
0.255710,3.912798
0.683933,13.031851
1.867649,10.238042
1.480647,17.584352
1.037968,16.615870
0.688165,6.744285
1.829418,13.718325
0.354135,7.832619
0.497055,6.155947
0.003600,13.068465
0.755430,0.542584
1.968055,15.262884
0.837261,2.956923
0.185698,1.467992
3.146565,11.339739
0.350246,16.345503
0.270927,4.181038
0.757338,18.341358
0.327117,13.926255
0.227741,1.501648
0.640267,5.974752
0.885902,13.751356
0.015419,2.280625
2.535222,11.858563
0.863049,1.511206
1.400812,17.831833
2.275604,7.720688
0.423454,10.710770
0.627498,9.704299
0.495964,11.536695
2.951768,6.268143
0.931010,16.296574
0.649122,17.259554
0.312054,4.868262
0.581005,10.563641
1.144004,1.727933
0.189993,14.615844
0.256171,16.231470
0.168574,17.063265
0.904987,5.333039
0.073895,13.017060
1.843333,0.628260
3.298654,16.259588
0.567402,11.415360
1.209858,3.517790
1.912923,7.007924
0.714693,10.834254
1.800173,0.235115
0.904521,17.942429
1.365652,19.279615
0.854846,11.473288
2.987310,5.044461
1.189078,16.486837
2.751345,2.985599
0.389271,9.365963
0.877125,12.124572
2.126981,11.483510
0.449908,3.120773
0.948813,4.091861
0.319032,13.706985
0.966196,17.488190
3.330063,17.395584
0.876667,4.019407
0.126039,16.416252
2.321389,2.734078
0.242277,10.467904
0.341908,16.703417
0.254036,0.296496
0.416185,16.788296
1.806974,6.740357
1.178440,11.600734
0.058380,8.537284
1.869131,11.617762
0.539657,10.827342
0.241401,6.194190
1.483855,3.319273
1.691927,5.249235
3.330134,12.004823
0.768997,18.345558
0.864887,11.230477
2.918267,4.116942
2.465523,15.287002
3.192639,17.210747
0.249461,14.010614
0.356678,18.865593
3.280911,0.153302
0.647482,19.615902
0.833387,13.550571
0.576737,0.348642
1.518953,6.943285

Inter Arival Time,CPU Burst time
0.000000,18.581455
0.090974,18.477253
1.443785,15.715449
0.054917,19.348440
1.278342,9.304225
0.718901,2.643985
0.982869,13.594822
0.120627,16.027449
1.507829,4.291912
1.607905,18.334705

Inter Arival Time,CPU Burst time
0.000000,15.331000
0.064312,0.621690
3.145620,12.979903
0.247111,18.227697
0.541162,3.736330
0.130232,0.284497
1.042321,4.732296
0.772937,9.375080
0.490611,9.693930
0.254900,3.072221
0.186403,12.690472
2.477928,3.928995
0.050519,14.886909
1.509773,1.557414
1.373624,5.458968
0.515811,2.525594
3.230346,10.692766
1.848904,1.649864
1.694566,18.767452
0.006095,15.313194
2.077567,17.434498
0.248551,9.555577
2.222065,4.829884
0.054902,14.410924
0.319880,14.429633
0.134443,11.121685
1.032682,19.160576
0.284249,6.133923
0.353224,19.468977
0.955520,19.110331
1.400626,19.630754
2.502969,5.717913
0.661219,4.783209
0.998493,13.996190
1.728342,7.245339
0.764612,6.054445
1.452275,4.907075
0.247761,6.846631
0.719710,14.540680
2.765842,4.260774
0.801711,18.740700
0.262445,16.090416
0.110810,10.433139
2.195864,11.948759
0.702892,9.915676
0.592397,14.830061
0.739470,12.695015
3.595605,19.869951
0.134725,7.915751
0.366217,1.028886

Inter Arival Time,CPU Burst time
0.000000,13.726151
2.381168,13.292621
3.008114,7.030825
1.128060,19.271418
0.180820,9.265401
0.489386,9.784360
0.798502,16.083260
2.946842,11.044474
0.516060,1.363523
0.007628,6.406252
0.852130,5.150375
0.218081,6.868613
4.370657,4.712009
1.637742,11.461123
3.162589,8.187902
1.214378,8.879068
2.346035,7.784929
2.219809,2.900841
0.299980,8.643989
2.219547,11.506552
0.110356,14.431408
2.739681,6.908537
0.642875,2.340109
0.107924,2.451118
1.686173,17.800131
0.814380,12.232834
1.913448,4.937662
0.045921,3.202457
0.728714,2.988908
0.310304,10.495084
0.581810,0.600565
0.031746,13.090864
0.869121,1.545841
0.223605,3.201248
0.674253,18.163965
0.307293,8.099220
0.462331,15.998711
0.287105,3.110041
0.086663,12.960768
1.279763,2.042451
0.619729,14.418529
0.337139,13.711405
0.032673,13.376732
0.167545,9.005861
0.200493,11.577441
0.025223,7.542449
0.496026,18.875097
3.451089,0.563500
3.858848,16.625019
1.669810,10.610767
0.301788,18.472548
0.066626,7.384356
0.323505,13.717744
0.644804,12.810078
1.096701,16.055555
0.297501,17.439409
0.646742,9.127814
0.584138,9.830274
2.077262,8.064675
0.059907,18.870186
0.018010,18.337080
1.137320,11.820123
0.150062,7.045949
0.479284,17.633114
1.695030,16.148371
0.886151,18.459951
0.313217,6.953868
1.230109,9.092175
3.392455,16.338703
2.352216,7.350124
0.478426,16.754784
1.429110,2.868341
1.223580,15.940349
0.454168,8.387143
1.607956,11.534749
1.013595,3.647140
0.705955,13.669963
0.256948,7.084004
3.328663,7.850885
1.444342,4.386879
1.609397,12.960999
1.949207,18.620173
0.004220,8.691135
0.952792,0.586479
1.380164,9.614601
0.924133,17.424095
1.144087,12.726137
4.222139,12.251982
0.836164,12.991051
3.441967,12.671509
1.485737,7.896454
0.203368,14.397628
2.546362,11.785912
2.601976,2.282329
0.018281,6.198749
1.098095,3.636052
0.042873,9.516037
2.181637,19.074614
0.093867,9.968572
0.017044,3.237011

Inter Arival Time,CPU Burst time
0.000000,5.804667
1.115253,4.571276
2.822399,4.439172
0.400890,6.647860
0.551239,5.467469
2.568677,12.901453
3.239024,11.731319
0.059317,15.930481
0.374690,18.030870
0.031799,12.351377

Inter Arival Time,CPU Burst time
0.000000,2.533953
0.158721,6.707470
1.007367,1.719094
0.685358,5.494850
0.966025,19.896610
0.765157,0.556986
0.658425,2.820966
0.657097,9.284973
2.583344,13.442450
3.121707,7.022286
0.695882,4.256902
0.933425,18.146246
0.187286,19.598513
1.562157,5.933451
0.785722,7.529169
0.081289,5.015275
0.686765,15.501412
0.534124,17.365801
0.149579,1.800030
1.944365,4.831457
2.466547,12.164965
1.311307,12.049057
0.288560,15.754612
2.706847,16.495443
0.776749,2.214759
1.737659,19.168840
1.128159,11.380912
0.144102,3.054886
0.599627,1.507845
0.799703,0.094326
0.794303,7.425976
1.364433,19.100134
1.921311,16.832346
0.194383,0.147896
0.070783,19.326588
1.390250,0.329016
0.554041,10.367796
0.479732,6.477482
1.183628,13.712104
1.905880,15.319470
0.227668,6.490655
0.322327,2.398525
0.112470,11.803400
1.299325,8.850990
0.407055,14.441747
0.804501,2.348257
2.370526,14.054916
2.624652,4.795112
0.608055,17.914328
1.397575,9.519637

Inter Arival Time,CPU Burst time
0.000000,10.851450
0.686348,19.315033
0.142677,15.659781
0.611278,6.434781
2.067824,5.331285
1.637976,9.897207
2.214186,4.033162
2.306057,0.811920
2.954566,4.884320
0.284064,10.169827
0.541846,16.500677
0.506668,10.765466
0.130333,9.170419
0.409131,5.509575
1.469287,9.812732
0.508028,11.019870
3.403566,2.100026
0.660118,18.003956
0.118743,1.187136
1.505158,0.288111
1.120961,8.325291
0.674696,8.702361
0.481319,12.177478
0.742843,13.399570
0.158837,4.567736
1.723081,8.694355
2.928709,15.618486
0.027334,18.623558
1.429241,12.743461
1.576477,9.389786
2.056858,16.165846
3.885956,3.220374
0.090648,10.744558
2.792598,16.025679
0.516458,5.663064
0.203666,18.450115
0.357442,6.499108
1.028147,6.346807
0.068413,16.666758
0.012716,15.738384
2.784337,3.315772
1.506510,2.302905
0.054711,3.892560
3.071133,3.723165
0.184107,5.059597
0.422063,19.192213
2.791688,13.522607
2.114657,19.491318
1.544570,3.636914
0.253738,16.198858
0.765622,11.830786
0.311300,3.288334
0.087149,1.801450
0.730221,17.006479
0.079632,9.381516
0.450533,19.702700
0.454272,17.177603
2.299334,11.631547
2.927074,2.932068
0.264251,17.706182
0.917219,8.467663
0.168460,9.217110
2.307006,19.310982
0.831337,6.257434
1.914333,4.225423
2.096709,12.247875
0.219580,17.105267
0.252500,14.386103
0.056167,5.171350
0.562690,17.374924
0.317882,4.137447
0.157910,7.250154
2.721168,19.083227
0.057491,2.385212
2.294516,14.236413
5.378420,10.006962
2.000636,16.989790
0.039522,4.694345
0.204464,7.932498
0.602148,19.248667
0.497677,13.408072
0.553607,8.214130
0.643001,7.032751
2.039782,9.420055
0.493886,13.992817
1.079415,6.756965
0.098100,3.872602
0.356102,19.445312
1.911646,12.888820
2.390634,4.971125
1.031962,1.921919
0.289083,9.829309
0.055903,14.202158
0.319891,15.212479
2.237001,5.475431
0.324204,14.292578
0.057396,5.957687
2.076400,9.396841
0.431449,5.106942
0.060929,5.194538

Inter Arival Time,CPU Burst time
0.000000,6.728043
1.904385,1.622426
0.407486,11.551396
1.289241,6.744379
0.838011,16.634167
0.131688,4.892745
0.790654,5.297592
0.777888,2.506843
2.587470,5.580393
4.564356,7.361444

Inter Arival Time,CPU Burst time
0.000000,6.728043
1.904385,1.622426
0.407486,11.551396
1.289241,6.744379
0.838011,16.634167
0.131688,4.892745
0.790654,5.297592
0.777888,2.506843
2.587470,5.580393
4.564356,7.361444
0.431264,19.876108
0.984339,15.013874
0.200474,6.882064
0.216911,10.848776
0.628050,16.721279
0.848920,9.274986
